TIPREG,DATAPREG,CODDBI,CODNEG,TPMERC,NOMRES,ESPECI,PRAZOT,MODREF,PREABE,PREMAX,PREMIN,PREMED,PREULT,PREOFC,PREOFV,TOTNEG,QUATOT,VOLTOT,PREEXE,INDOPC,DATVEN,FATCOT,PTOEXE,CODISI,DISMES
1,2016-02-17,78,BBASD14,70,BBAS FM,ON NM,000,R$,0.91,0.98,0.7,0.87,0.85,0.0,0.0,22,40700,35588.0,14.0,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD15,70,BBAS,ON NM,000,R$,0.54,0.56,0.45,0.52,0.45,0.07,0.57,13,30300,16042.0,15.0,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD16,70,BBAS,ON NM,000,R$,0.33,0.33,0.31,0.32,0.33,0.0,0.34,5,15600,5037.0,16.0,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD17,70,BBAS,ON NM,000,R$,0.17,0.18,0.15,0.16,0.15,0.04,0.25,5,10400,1719.0,17.0,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD18,70,BBAS,ON NM,000,R$,0.07,0.07,0.07,0.07,0.07,0.05,0.11,1,1500,105.0,18.75,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD2,70,BBAS,ON NM,000,R$,0.11,0.11,0.09,0.1,0.11,0.07,0.11,4,12300,1347.0,18.25,0,2016-04-18,1,0.0,BRBBASACNOR3,251
1,2016-02-17,78,BBASD42,70,BBAS FM,ON NM,000,R$,1.78,1.9,1.48,1.71,1.56,0.0,0.0,27,55000,94370.0,12.5,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD43,70,BBAS FM,ON NM,000,R$,1.14,1.17,0.93,1.03,1.01,0.75,0.0,16,30700,31851.0,13.5,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD44,70,BBAS FM,ON NM,000,R$,0.71,0.71,0.61,0.64,0.62,0.0,0.0,6,8400,5405.0,14.5,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD45,70,BBAS,ON NM,000,R$,0.37,0.37,0.37,0.37,0.37,0.0,0.81,1,1500,555.0,15.5,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD64,70,BBASE,ON NM,000,R$,0.85,0.85,0.85,0.85,0.85,0.0,0.0,1,100,85.0,14.25,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASD75,70,BBASE,ON NM,000,R$,0.37,0.37,0.27,0.29,0.34,0.07,0.5,9,27000,7990.0,15.75,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASE14,70,BBAS,ON NM,000,R$,1.16,1.19,1.16,1.17,1.19,0.0,0.0,3,12000,14120.0,14.07,0,2016-05-16,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASE15,70,BBAS,ON NM,000,R$,0.81,0.81,0.81,0.81,0.81,0.0,0.0,1,2700,2187.0,15.07,0,2016-05-16,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASE16,70,BBAS,ON NM,000,R$,0.51,0.51,0.51,0.51,0.51,0.0,0.65,2,5800,2958.0,16.07,0,2016-05-16,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASE45,70,BBASE,ON NM,000,R$,0.62,0.62,0.62,0.62,0.62,0.0,0.0,1,1900,1178.0,15.32,0,2016-05-16,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASE5,70,BBAS,ON NM,000,R$,0.61,0.61,0.61,0.61,0.61,0.0,0.0,1,100,61.0,15.57,0,2016-05-16,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASE70,70,BBAS,ON NM,000,R$,0.1,0.11,0.09,0.09,0.11,0.0,0.0,6,34000,3380.0,20.57,0,2016-05-16,1,0.0,BRBBASACNOR3,251
1,2016-02-17,78,BBASF18,70,BBAS,ON NM,000,R$,0.4,0.4,0.35,0.36,0.35,0.23,0.0,3,500,180.0,18.07,0,2016-06-20,1,0.0,BRBBASACNOR3,257
1,2016-02-17,78,BBASF67,70,BBAS,ON NM,000,R$,0.03,0.03,0.03,0.03,0.03,0.01,0.0,4,20000,600.0,25.57,0,2016-06-20,1,0.0,BRBBASACNOR3,251
1,2016-02-17,82,BBASO11,80,BBASE,ON NM,000,R$,0.09,0.11,0.08,0.08,0.11,0.04,0.35,25,208600,18446.0,11.16,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO12,80,BBASE FM,ON NM,000,R$,0.22,0.3,0.18,0.21,0.3,0.27,0.31,266,486500,106979.0,12.16,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO13,80,BBASE FM,ON NM,000,R$,0.49,0.62,0.41,0.49,0.58,0.48,0.0,58,114100,56243.0,13.16,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO14,80,BBASE,ON NM,000,R$,0.86,1.02,0.84,0.86,1.02,0.8,1.3,4,10400,8990.0,14.16,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO41,80,BBASE,ON NM,000,R$,0.15,0.17,0.12,0.13,0.17,0.1,0.66,19,109500,14255.0,11.66,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO42,80,BBASE FM,ON NM,000,R$,0.31,0.43,0.27,0.35,0.4,0.34,1.2,56,130000,46571.0,12.66,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO43,80,BBASE FM,ON NM,000,R$,0.66,0.89,0.59,0.74,0.83,0.06,0.0,70,126200,94400.0,13.66,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO44,80,BBASE,ON NM,000,R$,1.26,1.26,1.2,1.2,1.2,0.0,1.7,13,50100,60126.0,14.66,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO45,80,BBASE,ON NM,000,R$,2.21,2.21,2.21,2.21,2.21,0.0,0.0,1,200,442.0,15.66,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO47,80,BBASE,ON NM,000,R$,4.0,4.04,3.97,4.01,4.04,0.0,0.0,9,20300,81438.0,17.66,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASO99,80,BBASE,ON NM,000,R$,0.03,0.03,0.03,0.03,0.03,0.03,0.0,11,100000,3000.0,9.91,0,2016-03-21,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASP11,80,BBASE,ON NM,000,R$,0.18,0.18,0.18,0.18,0.18,0.0,0.0,3,26100,4698.0,11.0,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASP13,80,BBASE FM,ON NM,000,R$,0.62,0.75,0.59,0.67,0.73,0.0,0.88,14,22900,15352.0,13.0,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASP14,80,BBASE FM,ON NM,000,R$,1.06,1.26,0.96,1.09,1.22,0.0,0.0,43,87900,96550.0,14.0,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASP41,80,BBASE,ON NM,000,R$,0.24,0.24,0.24,0.24,0.24,0.0,0.0,2,800,192.0,11.5,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASP42,80,BBASE FM,ON NM,000,R$,0.46,0.58,0.42,0.49,0.52,0.08,0.0,8,16400,8169.0,12.5,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASP43,80,BBASE FM,ON NM,000,R$,0.82,0.99,0.73,0.81,0.94,0.0,0.0,21,50200,40733.0,13.5,0,2016-04-18,1,0.0,BRBBASACNOR3,257
1,2016-02-17,82,BBASQ43,80,BBASE,ON NM,000,R$,0.98,1.15,0.98,1.06,1.15,0.0,0.0,2,600,639.0,13.57,0,2016-05-16,1,0.0,BRBBASACNOR3,257
1,2016-02-17,02,BBDC3,10,BRADESCO,ON N1,,R$,21.56,22.34,21.24,21.85,21.59,21.59,21.86,12212,2506300,54780667.0,0.0,0,9999-12-31,1,0.0,BRBBDCACNOR1,644
1,2016-02-17,96,BBDC3F,20,BRADESCO,ON N1,,R$,21.91,22.31,21.21,21.81,21.21,21.21,21.85,53,1387,30263.16,0.0,0,9999-12-31,1,0.0,BRBBDCACNOR1,644
1,2016-02-17,02,BBDC4,10,BRADESCO,PN N1,,R$,20.13,20.72,19.72,20.38,20.21,20.21,20.28,49938,20106100,409943110.0,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,96,BBDC4F,20,BRADESCO,PN N1,,R$,20.04,20.7,19.9,20.37,20.2,20.2,20.39,309,9595,195527.79,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,62,BBDC4T,30,BRADESCO,PN N1,016,R$,20.5,20.51,20.5,20.5,20.51,0.0,0.0,2,50000,1025279.99,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,62,BBDC4T,30,BRADESCO,PN N1,030,R$,20.65,20.66,20.65,20.65,20.66,0.0,0.0,2,500,10328.39,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,62,BBDC4T,30,BRADESCO,PN N1,036,R$,20.68,20.69,20.68,20.68,20.69,0.0,0.0,2,2000,41367.12,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,62,BBDC4T,30,BRADESCO,PN N1,061,R$,20.92,20.93,20.92,20.92,20.93,0.0,0.0,2,3700,77435.4,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,62,BBDC4T,30,BRADESCO,PN N1,065,R$,20.9,20.91,20.9,20.9,20.91,0.0,0.0,2,2000,41803.58,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,62,BBDC4T,30,BRADESCO,PN N1,090,R$,21.16,21.17,21.11,21.13,21.15,0.0,0.0,8,48000,1014565.77,0.0,0,9999-12-31,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,78,BBDCB89,70,BBDCE,PN N1,000,R$,4.68,4.68,4.68,4.68,4.68,4.08,4.98,1,100,468.0,19.21,0,2017-02-20,1,0.0,BRBBDCACNPR8,642
1,2016-02-17,78,BBDCB92,70,BBDCE,PN N1,000,R$,2.48,2.48,2.48,2.48,2.48,0.0,2.78,4,1000,2480.0,23.21,0,2017-02-20,1,0.0,BRBBDCACNPR8,642
1,2016-02-17,78,BBDCC1,70,BBDCE,PN N1,000,R$,0.09,0.12,0.09,0.1,0.11,0.0,0.0,13,46000,4640.0,23.86,0,2016-03-21,1,0.0,BRBBDCACNPR8,635
1,2016-02-17,78,BBDCC20,70,BBDC FM,PN N1,000,R$,1.28,1.71,1.16,1.47,1.41,1.05,0.0,558,1178800,1740847.0,19.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCC21,70,BBDC FM,PN N1,000,R$,0.68,1.09,0.68,0.89,0.93,0.83,0.9,523,1026400,922120.0,20.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCC23,70,BBDC,PN N1,000,R$,0.16,0.31,0.16,0.22,0.25,0.1,0.25,33,139300,30850.0,22.61,0,2016-03-21,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCC27,70,BBDCE,PN N1,000,R$,1.16,1.51,1.12,1.33,1.23,0.91,1.42,28,26200,35082.0,19.84,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,78,BBDCC35,70,BBDCE,ON N1,000,R$,0.25,0.25,0.25,0.25,0.25,0.26,0.0,1,100,25.0,25.25,0,2017-03-20,1,0.0,BRBBDCACNOR1,644
1,2016-02-17,78,BBDCC40,70,BBDC FM,PN N1,000,R$,0.97,1.4,0.89,1.15,1.17,0.7,0.0,324,680400,783273.0,20.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCC41,70,BBDCE,PN N1,000,R$,0.36,0.5,0.28,0.43,0.42,0.26,0.0,114,262200,114449.0,21.86,0,2016-03-21,1,0.0,BRBBDCACNPR8,642
1,2016-02-17,78,BBDCC42,70,BBDC,PN N1,000,R$,0.26,0.43,0.23,0.35,0.37,0.0,0.4,37,773500,272190.0,22.11,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCC43,70,BBDCE,PN N1,000,R$,0.2,0.37,0.2,0.27,0.22,0.18,0.22,76,314100,87036.0,22.36,0,2016-03-21,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCC49,70,BBDC,PN N1,000,R$,0.08,0.14,0.08,0.09,0.11,0.01,0.0,19,72360,6814.4,23.61,0,2016-03-21,1,0.0,BRBBDCACNPR8,629
1,2016-02-17,78,BBDCC51,70,BBDCE,PN N1,000,R$,0.59,0.95,0.59,0.76,0.82,0.4,0.9,77,193300,148462.0,20.84,0,2016-03-21,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,78,BBDCC54,70,BBDC,PN N1,000,R$,0.06,0.07,0.05,0.06,0.06,0.0,0.1,13,42830,2577.8,24.44,0,2016-03-21,1,0.0,BRBBDCACNPR8,629
1,2016-02-17,78,BBDCC60,70,BBDCE,PN N1,000,R$,1.51,1.91,1.5,1.7,1.55,1.1,0.0,49,38000,64914.0,19.34,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCC65,70,BBDCE,PN N1,000,R$,0.04,0.08,0.03,0.05,0.07,0.0,0.1,70,216600,12815.0,24.34,0,2016-03-21,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,78,BBDCC69,70,BBDC,ON N1,000,R$,4.88,4.88,4.88,4.88,4.88,0.0,0.0,2,1000100,4880488.0,22.0,0,2017-03-20,1,0.0,BRBBDCACNOR1,644
1,2016-02-17,78,BBDCC7,70,BBDC,PN N1,000,R$,2.1,2.5,2.0,2.46,2.5,2.0,0.0,13,55000,135330.0,18.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,78,BBDCC72,70,BBDC,PN N1,000,R$,0.5,0.83,0.5,0.71,0.67,0.3,0.75,1469,2774500,1986111.0,21.11,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,78,BBDCC74,70,BBDCE,PN N1,000,R$,0.1,0.15,0.1,0.12,0.15,0.08,0.0,8,44600,5478.0,23.36,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,78,BBDCC76,70,BBDCE,PN N1,000,R$,0.03,0.03,0.03,0.03,0.03,0.0,0.0,1,1100,33.0,25.53,0,2016-03-21,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCC8,70,BBDC,PN N1,000,R$,3.0,3.1,2.88,2.99,2.88,0.0,4.0,3,5200,15598.0,17.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCC81,70,BBDCE,PN N1,000,R$,0.85,1.19,0.85,0.89,0.99,0.0,0.0,51,419100,377030.0,20.34,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,78,BBDCC82,70,BBDC FM,PN N1,000,R$,0.37,0.61,0.37,0.48,0.53,0.41,0.53,321,1410000,686467.0,21.61,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,78,BBDCC89,70,BBDCE,ON N1,000,R$,2.9,2.9,2.45,2.45,2.45,0.0,0.0,3,2000100,4917950.0,26.75,0,2017-03-20,1,0.0,BRBBDCACNOR1,644
1,2016-02-17,78,BBDCC9,70,BBDC FM,PN N1,000,R$,1.66,2.12,1.48,1.85,1.81,0.01,1.92,256,533800,992019.0,19.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCC92,70,BBDCE,ON N1,000,R$,2.0,2.3,1.7,1.77,1.8,1.8,0.0,8,670500,1191090.0,28.25,0,2017-03-20,1,0.0,BRBBDCACNOR1,644
1,2016-02-17,78,BBDCC93,70,BBDCE,PN N1,000,R$,0.21,0.21,0.21,0.21,0.21,0.01,0.24,1,5100,1071.0,22.86,0,2016-03-21,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCC98,70,BBDC,PN N1,000,R$,2.69,2.95,2.62,2.78,2.68,1.7,0.0,4,2700,7513.0,18.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,38,BBDCC98E,12,BBDC,PN N1,000,R$,18.09,18.09,18.09,18.09,18.09,0.0,0.0,2,2000,36180.0,18.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,78,BBDCD1,70,BBDC,PN N1,000,R$,2.55,2.78,2.19,2.54,2.54,0.0,2.61,567,697200,1777223.0,18.64,0,2016-04-18,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,78,BBDCD10,70,BBDCE,PN N1,000,R$,0.42,0.47,0.42,0.44,0.45,0.2,0.0,3,20100,8945.0,23.14,0,2016-04-18,1,0.0,BRBBDCACNPR8,629
1,2016-02-17,78,BBDCD12,70,BBDCE,PN N1,000,R$,0.27,0.3,0.27,0.27,0.28,0.1,0.0,3,5200,1420.0,23.97,0,2016-04-18,1,0.0,BRBBDCACNPR8,629
1,2016-02-17,78,BBDCD13,70,BBDC FM,PN N1,000,R$,0.65,0.84,0.64,0.73,0.74,0.0,0.0,70,180800,133687.0,21.89,0,2016-04-18,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCD2,70,BBDC,PN N1,000,R$,1.01,1.1,0.96,1.02,0.96,0.0,0.0,44,181300,186439.0,21.14,0,2016-04-18,1,0.0,BRBBDCACNPR8,637
1,2016-02-17,78,BBDCD30,70,BBDCE,PN N1,000,R$,0.07,0.07,0.07,0.07,0.07,0.0,0.0,7,22200,1554.0,26.97,0,2016-04-18,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,78,BBDCD34,70,BBDC FM,PN N1,000,R$,1.75,2.08,1.53,1.88,1.78,1.4,0.0,76,174700,328612.0,19.64,0,2016-04-18,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,78,BBDCD4,70,BBDC,PN N1,000,R$,0.42,0.48,0.33,0.4,0.48,0.0,0.0,5,5200,2117.0,22.89,0,2016-04-18,1,0.0,BRBBDCACNPR8,633
1,2016-02-17,78,BBDCD42,70,BBDC,PN N1,000,R$,0.93,0.93,0.88,0.88,0.88,0.0,0.0,3,70000,62180.0,21.39,0,2016-04-18,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCD43,70,BBDC,PN N1,000,R$,0.06,0.06,0.06,0.06,0.06,0.0,0.0,5,14000,840.0,27.22,0,2016-04-18,1,0.0,BRBBDCACNPR8,631
1,2016-02-17,78,BBDCD5,70,BBDC FM,PN N1,000,R$,2.09,2.45,1.81,2.2,2.16,1.5,0.0,133,289600,639859.0,19.14,0,2016-04-18,1,0.0,BRBBDCACNPR8,642
1,2016-02-17,78,BBDCD53,70,BBDC,PN N1,000,R$,0.51,0.65,0.51,0.55,0.65,0.0,0.0,6,7300,4085.0,22.39,0,2016-04-18,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCD57,70,BBDC,PN N1,000,R$,0.09,0.1,0.09,0.09,0.1,0.0,0.0,7,24000,2200.0,26.22,0,2016-04-18,1,0.0,BRBBDCACNPR8,631
1,2016-02-17,78,BBDCD6,70,BBDC,PN N1,000,R$,0.78,0.93,0.78,0.88,0.93,0.0,0.0,8,16200,14300.0,21.64,0,2016-04-18,1,0.0,BRBBDCACNPR8,642
1,2016-02-17,78,BBDCD60,70,BBDCE,PN N1,000,R$,1.15,1.2,1.1,1.15,1.2,0.0,0.0,10,20900,24170.0,20.89,0,2016-04-18,1,0.0,BRBBDCACNPR8,642
1,2016-02-17,78,BBDCD61,70,BBDC FM,PN N1,000,R$,1.17,1.47,1.04,1.26,1.23,0.0,0.0,184,386000,489487.0,20.64,0,2016-04-18,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,78,BBDCD63,70,BBDCE,PN N1,000,R$,0.61,0.77,0.6,0.68,0.69,0.3,0.7,17,46700,31919.0,22.14,0,2016-04-18,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCD64,70,BBDC,PN N1,000,R$,0.23,0.23,0.23,0.23,0.23,0.0,0.0,3,10100,2323.0,24.22,0,2016-04-18,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,78,BBDCD71,70,BBDCE,PN N1,000,R$,1.29,1.47,1.29,1.41,1.36,0.0,0.0,12,32600,46214.0,20.39,0,2016-04-18,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,78,BBDCD75,70,BBDCE,PN N1,000,R$,0.2,0.21,0.2,0.2,0.21,0.0,0.0,3,12000,2440.0,24.47,0,2016-04-18,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCD81,70,BBDC FM,PN N1,000,R$,1.44,1.75,1.26,1.56,1.51,0.0,1.66,78,165300,258037.0,20.14,0,2016-04-18,1,0.0,BRBBDCACNPR8,637
1,2016-02-17,78,BBDCD85,70,BBDCE,PN N1,000,R$,0.16,0.16,0.16,0.16,0.16,0.0,0.0,5,16200,2592.0,24.97,0,2016-04-18,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCD86,70,BBDCE,PN N1,000,R$,0.13,0.14,0.13,0.13,0.14,0.0,0.0,2,4000,540.0,25.47,0,2016-04-18,1,0.0,BRBBDCACNPR8,636
1,2016-02-17,78,BBDCE30,70,BBDC,PN N1,000,R$,1.99,1.99,1.88,1.89,1.88,0.0,0.0,2,4500,8515.0,20.26,0,2016-05-16,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,78,BBDCE32,70,BBDC,PN N1,000,R$,0.84,0.84,0.84,0.84,0.84,0.0,0.0,1,3000,2520.0,22.76,0,2016-05-16,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,78,BBDCE42,70,BBDC,PN N1,000,R$,0.72,0.72,0.6,0.6,0.6,0.0,0.0,2,121100,72672.0,21.76,0,2016-05-16,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,78,BBDCE5,70,BBDCE,PN N1,000,R$,1.8,1.87,1.4,1.51,1.75,0.0,0.0,7,13600,20670.0,20.51,0,2016-05-16,1,0.0,BRBBDCACNPR8,644
1,2016-02-17,78,BBDCE61,70,BBDC,PN N1,000,R$,1.59,1.59,1.59,1.59,1.59,0.0,0.0,1,3000,4770.0,20.76,0,2016-05-16,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,78,BBDCG65,70,BBDC,PN N1,000,R$,0.28,0.28,0.28,0.28,0.28,0.21,0.3,1,100,28.0,27.76,0,2016-07-18,1,0.0,BRBBDCACNPR8,626
1,2016-02-17,78,BBDCJ44,70,BBDC,PN N1,000,R$,1.77,1.88,1.77,1.86,1.88,1.08,2.18,2,600,1117.0,23.07,0,2016-10-17,1,0.0,BRBBDCACNPR8,637
1,2016-02-17,78,BBDCL10,70,BBDC,PN N1,000,R$,3.38,3.38,3.38,3.38,3.38,1.32,0.0,1,500,1690.0,20.82,0,2016-12-19,1,0.0,BRBBDCACNPR8,633
1,2016-02-17,82,BBDCO1,80,BBDCE,PN N1,000,R$,3.15,3.15,3.15,3.15,3.15,0.0,0.0,1,10000,31500.0,23.86,0,2016-03-21,1,0.0,BRBBDCACNPR8,635
1,2016-02-17,82,BBDCO14,80,BBDCE,PN N1,000,R$,0.05,0.05,0.05,0.05,0.05,0.0,0.0,2,13700,685.0,16.34,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,82,BBDCO16,80,BBDCE,PN N1,000,R$,0.05,0.05,0.04,0.04,0.04,0.0,0.0,9,100200,4635.0,16.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,82,BBDCO20,80,BBDCE,PN N1,000,R$,0.49,0.74,0.42,0.48,0.62,0.0,0.75,119,349000,170164.0,19.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,82,BBDCO21,80,BBDCE,PN N1,000,R$,0.83,1.24,0.82,0.87,1.0,0.0,0.0,40,97700,85712.0,20.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,82,BBDCO27,80,BBDCE FM,PN N1,000,R$,0.61,0.77,0.49,0.6,0.68,0.0,0.0,107,220100,133366.0,19.84,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,82,BBDCO40,80,BBDCE,PN N1,000,R$,0.66,0.84,0.57,0.66,0.72,0.55,0.0,77,1373000,916492.0,20.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,82,BBDCO45,80,BBDCE,PN N1,000,R$,0.03,0.04,0.03,0.03,0.04,0.03,0.0,4,18000,620.0,15.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,82,BBDCO47,80,BBDCE,PN N1,000,R$,0.12,0.15,0.08,0.09,0.11,0.0,0.88,106,451200,44243.0,17.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,642
1,2016-02-17,82,BBDCO51,80,BBDCE FM,PN N1,000,R$,1.02,1.24,0.88,0.99,1.13,0.0,0.0,177,387900,387114.0,20.84,0,2016-03-21,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,82,BBDCO55,80,BBDCE,PN N1,000,R$,0.02,0.02,0.02,0.02,0.02,0.01,0.0,8,30000,600.0,15.09,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,82,BBDCO57,80,BBDCE,PN N1,000,R$,0.09,0.09,0.06,0.07,0.06,0.0,0.1,33,253000,18109.0,16.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,82,BBDCO58,80,BBDCE FM,PN N1,000,R$,0.31,0.48,0.28,0.31,0.4,0.0,0.77,74,181600,57002.0,18.84,0,2016-03-21,1,0.0,BRBBDCACNPR8,643
1,2016-02-17,82,BBDCO60,80,BBDCE FM,PN N1,000,R$,0.41,0.62,0.36,0.44,0.51,0.0,0.0,107,161600,72360.0,19.34,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,82,BBDCO62,80,BBDCE,ON N1,000,R$,0.46,0.46,0.46,0.46,0.46,0.45,0.0,1,500000,230000.0,16.5,0,2017-03-20,1,0.0,BRBBDCACNOR1,644
1,2016-02-17,82,BBDCO7,80,BBDCE,PN N1,000,R$,0.24,0.35,0.24,0.26,0.35,0.23,0.0,26,1375400,371223.0,18.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,638
1,2016-02-17,82,BBDCO72,80,BBDCE,PN N1,000,R$,1.1,1.34,1.03,1.15,1.34,1.05,0.0,34,118400,136412.0,21.11,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,82,BBDCO8,80,BBDCE,PN N1,000,R$,0.16,0.18,0.12,0.14,0.17,0.1,0.0,51,180200,26433.0,17.59,0,2016-03-21,1,0.0,BRBBDCACNPR8,640
1,2016-02-17,82,BBDCO81,80,BBDCE,PN N1,000,R$,0.73,0.94,0.68,0.78,0.92,0.0,0.94,30,74700,58307.0,20.34,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
1,2016-02-17,82,BBDCO82,80,BBDCE,PN N1,000,R$,1.46,1.71,1.31,1.55,1.68,0.0,0.0,9,34100,53151.0,21.61,0,2016-03-21,1,0.0,BRBBDCACNPR8,639
